order_item_id,order_id,product_id,quantity,list_price,discount_pct,selling_price,profit
487,72,1170,1.0,1116.69,0.0,1116.69,443.12
488,735,446,,497.18,5.0,472.32,237.03
489,1174,1285,2.0,2207.9,0.0,2207.9,1796.5
490,1780,883,1.0,997.79,10.0,898.01,405.66
491,610,1242,1.0,1210.39,30.0,847.27,224.22
492,1256,20,1.0,2451.54,10.0,2206.39,1054.67
493,1436,1484,2.0,2327.92,0.0,2327.92,2134.2
494,1189,1286,1.0,1588.9,5.0,1509.46,786.51
495,650,62,2.0,1658.59,0.0,1658.59,1477.82
496,655,747,1.0,1495.36,0.0,1495.36,783.77
497,1184,756,1.0,548.48,0.0,548.48,253.3
498,136,986,1.0,1669.21,10.0,1502.29,655.93
499,101,650,1.0,591.48,5.0,561.91,227.57
500,697,47,2.0,1272.0,0.0,1272.0,968.16
501,290,826,1.0,1950.62,20.0,1560.5,578.59
502,167,1756,2.0,611.59,0.0,611.59,596.02
503,93,1028,1.0,842.53,0.0,842.53,460.84
504,310,385,1.0,726.03,0.0,726.03,398.55
505,428,1655,2.0,499.45,0.0,499.45,391.54
506,197,618,1.0,1347.0,0.0,1347.0,678.26
507,614,185,1.0,2255.52,0.0,2255.52,1281.71
508,878,1513,1.0,2292.55,,2292.55,1006.64
509,238,227,1.0,1036.98,10.0,933.28,491.53
510,1074,1764,2.0,1740.27,10.0,1566.24,1664.54
511,1908,1875,1.0,2496.37,0.0,2496.37,1276.8
512,298,95,1.0,2027.0,0.0,2027.0,828.15
513,1962,1029,3.0,1059.53,0.0,1059.53,1383.69
514,1051,1579,1.0,1306.88,0.0,1306.88,552.82
515,1913,1641,1.0,531.0,30.0,371.7,139.68
516,1668,56,1.0,1659.29,0.0,1659.29,663.78
517,1835,1244,2.0,2098.93,0.0,2098.93,1626.0
518,5927,702,1.0,375.02,10.0,337.52,116.93
519,292,660,1.0,2081.63,30.0,1457.14,278.38
520,1461,876,1.0,1165.84,0.0,1165.84,449.79
521,156,1819,2.0,1279.12,15.0,1087.25,1013.58
522,1245,783,1.0,539.25,0.0,539.25,242.61
523,722,3,1.0,1918.95,0.0,1918.95,796.44
524,363,1853,1.0,1656.71,0.0,1656.71,945.75
525,978,730,1.0,582.26,0.0,582.26,278.4
526,1276,1141,2.0,1933.84,0.0,1933.84,2194.14
527,1943,499,1.0,1953.31,0.0,1953.31,845.37
528,422,981,2.0,1503.37,5.0,1428.2,1101.76
529,1267,1099,2.0,889.48,0.0,889.48,678.48
530,1524,191,1.0,2425.53,10.0,2182.98,745.44
531,941,177,1.0,2222.8,0.0,2222.8,1135.62
532,1584,1923,1.0,626.54,0.0,626.54,314.27
533,1687,1356,2.0,1315.55,0.0,1315.55,1331.36
534,1673,1611,1.0,466.87,30.0,326.81,116.91
535,293,97,1.0,2059.55,0.0,2059.55,1098.25
536,1044,839,1.0,2158.32,0.0,2158.32,1058.3
537,1595,342,1.0,1585.89,30.0,1110.12,224.9
538,412,1275,1.0,730.9,0.0,730.9,416.04
539,788,1007,1.0,1433.9,0.0,1433.9,692.34
540,287,1936,1.0,1149.86,0.0,1149.86,545.14
541,984,31,3.0,1947.3,30.0,1363.11,1523.76
542,1552,1527,-1.0,2384.19,0.0,2384.19,1066.98
543,1495,1599,2.0,666.08,10.0,599.47,613.06
544,626,1082,1.0,2346.79,20.0,1877.43,859.33
545,1671,1543,1.0,2431.15,0.0,2431.15,1301.2
546,248,910,1.0,708.72,0.0,708.72,368.06
547,561,77,1.0,568.3,30.0,397.81,50.47
548,3307,907,1.0,985.32,5.0,936.05,421.64
549,1196,27,1.0,1175.83,15.0,999.46,418.23
550,724,772,1.0,2060.25,0.0,2060.25,852.11
551,1618,872,1.0,2097.34,10.0,1887.61,704.33
552,688,1616,1.0,1274.77,10.0,1147.29,424.46
553,978,1086,1.0,387.54,0.0,387.54,190.4
554,13,1981,2.0,631.11,0.0,631.11,626.52
555,259,1546,1.0,2249.39,0.0,2249.39,885.36
556,392,1962,1.0,1306.26,0.0,1306.26,606.07
557,1860,1473,1.0,507.21,0.0,507.21,249.81
558,616,645,1.0,1457.3,20.0,1165.84,263.72
559,984,362,1.0,1997.24,0.0,1997.24,860.63
560,1979,197,1.0,2166.25,0.0,2166.25,1025.36
561,535,1549,1.0,399.71,15.0,339.75,102.79
562,75,1942,1.0,590.43,0.0,590.43,263.54
563,1825,192,1.0,1182.92,30.0,828.04,254.43
564,770,1848,2.0,1055.95,5.0,1003.15,1088.82
565,1002,655,1.0,1226.58,10.0,1103.92,444.15
566,1279,269,1.0,1241.52,0.0,1241.52,718.53
567,536,46,2.0,2130.97,15.0,1811.32,1191.34
568,287,992,2.0,1716.26,10.0,1544.63,1472.54
569,349,524,1.0,1620.01,0.0,1620.01,880.55
570,1966,1111,1.0,1539.6,15.0,1308.66,466.72
571,1731,231,1.0,462.63,,462.63,205.98
572,365,1285,2.0,2207.9,10.0,1987.11,1354.92
573,126,874,1.0,2357.03,0.0,2357.03,947.45
574,536,1550,1.0,1024.88,0.0,1024.88,417.79
575,1229,323,1.0,806.39,0.0,806.39,360.01
576,898,10,1.0,2378.59,0.0,2378.59,1011.58
577,1285,1314,1.0,1604.32,10.0,1443.89,702.17
578,44,758,1.0,615.41,10.0,553.87,195.66
579,1749,1051,1.0,2352.41,0.0,2352.41,1030.65
580,107,105,1.0,1360.45,30.0,952.32,199.89
581,1235,1613,1.0,1086.04,0.0,1086.04,458.95
582,538,1752,1.0,2062.81,0.0,2062.81,938.13
583,1633,1329,1.0,2030.97,15.0,1726.32,522.65
584,271,278,1.0,1957.1,0.0,1957.1,812.95
585,1933,1094,1.0,310.7,0.0,310.7,148.61
586,110,622,1.0,1492.53,10.0,1343.28,653.4
587,1895,164,2.0,2221.68,0.0,2221.68,1731.82
588,1243,790,1.0,1695.45,0.0,1695.45,649.56
589,977,1699,1.0,1545.12,0.0,1545.12,816.12
590,186,900,1.0,2428.31,10.0,2185.48,827.21
591,401,1449,1.0,1267.41,10.0,1140.67,392.93
592,572,1861,1.0,1426.9,0.0,1426.9,715.64
593,131,1080,1.0,1657.0,0.0,1657.0,825.41
594,1266,1460,1.0,2296.84,10.0,2067.16,778.23
595,540,1080,1.0,1657.0,0.0,1657.0,825.41
596,972,1220,1.0,770.83,0.0,770.83,424.37
597,297,1507,1.0,874.95,15.0,743.71,289.33
598,1574,151,1.0,303.68,15.0,258.13,91.99
599,953,702,1.0,375.02,0.0,375.02,154.43
600,1064,1677,0.0,1342.65,10.0,1208.39,421.56
601,59,132,1.0,1271.09,5.0,1207.54,474.5
602,341,119,2.0,1235.83,0.0,1235.83,1089.58
603,1047,1922,1.0,1626.33,0.0,1626.33,687.24
604,841,859,1.0,2147.74,20.0,1718.19,794.92
605,1733,1919,1.0,1304.55,0.0,1304.55,551.07
606,307,1986,1.0,1169.7,0.0,1169.7,525.56
607,1753,1381,1.0,387.09,0.0,387.09,181.79
608,1315,399,2.0,1026.21,0.0,1026.21,1068.18
609,1504,1748,1.0,2078.48,0.0,2078.48,1138.27
610,364,598,1.0,1770.71,5.0,1682.17,708.27
611,174,1155,1.0,1058.63,30.0,741.04,273.8
612,1755,1228,1.0,2110.66,5.0,2005.13,898.51
613,549,937,1.0,319.67,15.0,271.72,124.26
614,665,1283,1.0,1490.05,5.0,1415.55,547.91
615,827,86,2.0,1091.37,0.0,1091.37,1208.98
616,228,1383,1.0,581.39,0.0,581.39,306.73
617,1709,1832,1.0,2234.44,20.0,1787.55,716.0
618,1668,1965,1.0,829.07,0.0,829.07,444.2
619,14,1702,1.0,830.18,0.0,830.18,416.45
620,1446,1010,1.0,1012.97,0.0,1012.97,456.43
621,543,1104,2.0,697.34,0.0,697.34,583.68
622,1525,879,1.0,1913.97,0.0,1913.97,752.11
623,379,1247,1.0,2379.0,0.0,2379.0,947.76
624,1787,1141,3.0,1933.84,0.0,1933.84,3291.21
625,1112,1804,1.0,670.93,20.0,536.74,202.78
626,1986,592,1.0,1873.28,15.0,1592.29,699.53
627,130,1585,2.0,956.75,30.0,669.72,165.22
628,775,5976,1.0,1207.16,15.0,1026.09,296.27
629,1619,1340,2.0,1498.59,5.0,1423.66,1413.92
630,1188,1063,2.0,930.23,20.0,744.18,415.16
631,1501,1030,1.0,871.86,0.0,871.86,363.84
632,1561,1637,1.0,1197.24,0.0,1197.24,692.55
633,210,445,2.0,1922.88,0.0,1922.88,1746.7
634,749,213,1.0,807.2,15.0,686.12,283.05
635,222,734,2.0,1002.63,5.0,952.5,827.04
636,590,79,1.0,757.28,0.0,757.28,322.4
637,837,684,1.0,2294.53,10.0,2065.08,910.94
638,782,57,1.0,2368.47,0.0,2368.47,988.99
639,1351,1357,3.0,1175.89,0.0,1175.89,1859.22
640,1204,996,1.0,2365.0,5.0,2246.75,1200.06
641,1284,1027,1.0,1844.29,10.0,1659.86,537.72
642,311,1917,2.0,1716.24,0.0,1716.24,1775.1
643,500,713,2.0,1922.71,0.0,1922.71,1476.3
644,1150,1718,1.0,2048.68,0.0,2048.68,1185.09
645,1514,665,1.0,2150.21,0.0,2150.21,1090.37
646,1324,4569,1.0,375.02,15.0,318.77,98.18
647,1485,822,2.0,1877.92,0.0,1877.92,1563.3
648,73,164,1.0,2221.68,0.0,2221.68,865.91
649,871,297,1.0,1888.31,0.0,1888.31,994.96
650,538,614,0.0,636.51,,604.68,633.98
651,1695,635,1.0,2102.28,20.0,1681.82,581.23
652,1378,682,1.0,1556.1,0.0,1556.1,647.92
653,1844,379,1.0,659.76,5.0,626.77,265.57
654,1815,733,1.0,895.26,0.0,895.26,463.96
655,652,1339,1.0,1508.75,0.0,1508.75,808.22
656,1334,1745,1.0,924.44,0.0,924.44,448.1
657,1402,554,1.0,1501.87,10.0,1351.68,491.94
658,1660,1735,3.0,893.33,0.0,893.33,1353.03
659,1825,414,2.0,391.24,0.0,391.24,395.34
660,1463,234,1.0,1762.85,30.0,1233.99,420.52
661,1001,780,1.0,716.37,0.0,716.37,300.49
662,1424,1390,3.0,417.21,20.0,333.77,283.59
663,983,1572,2.0,1012.98,15.0,861.03,544.02
664,131,1300,2.0,1604.95,5.0,1524.7,1665.5
665,1537,1077,2.0,478.21,0.0,478.21,378.48
666,1889,1249,2.0,742.39,0.0,742.39,589.9
667,80,274,1.0,734.79,10.0,661.31,235.35
668,374,420,2.0,1145.95,0.0,1145.95,1204.48
669,1895,1835,1.0,1236.31,5.0,1174.49,488.97
670,277,1871,2.0,2183.03,0.0,2183.03,2199.02
671,797,1964,1.0,2320.1,0.0,2320.1,1302.9
672,337,537,1.0,1147.64,0.0,1147.64,545.11
673,1466,1727,1.0,2011.1,0.0,2011.1,781.95
674,1713,490,1.0,640.83,0.0,640.83,269.17
675,1618,1470,1.0,749.06,0.0,749.06,386.18
676,744,1600,1.0,1232.01,15.0,1047.21,498.97
677,1775,706,1.0,1188.39,0.0,1188.39,488.01
678,313,1110,1.0,931.71,0.0,931.71,430.97
679,1690,270,1.0,557.33,0.0,557.33,268.2
680,1608,1797,3.0,2349.12,0.0,2349.12,2946.03
681,836,344,1.0,2293.08,10.0,2063.77,785.82
682,1601,1712,1.0,2277.77,10.0,2049.99,1026.24
683,70,339,2.0,816.17,0.0,816.17,626.62
684,864,186,2.0,2390.35,0.0,2390.35,2758.26
685,889,1965,-1.0,829.07,0.0,829.07,444.2
686,278,444,2.0,1657.57,0.0,1657.57,1503.58
687,263,1898,1.0,2405.06,20.0,1924.05,811.25
688,1202,919,1.0,1787.73,0.0,1787.73,688.48
689,576,359,1.0,1337.9,5.0,1271.01,603.88
690,1274,1616,1.0,1274.77,0.0,1274.77,551.94
691,1104,569,1.0,2273.33,0.0,2273.33,934.84
692,1902,1940,2.0,565.55,0.0,565.55,614.58
693,996,1482,2.0,2031.66,0.0,2031.66,2097.4
694,1430,429,2.0,2316.01,15.0,1968.61,1933.72
695,1045,879,1.0,1913.97,30.0,1339.78,177.92
696,1602,493,1.0,2036.68,0.0,2036.68,918.7
697,326,1029,1.0,1059.53,20.0,847.62,249.32
698,736,895,2.0,602.32,0.0,602.32,611.14
699,576,1915,1.0,445.29,5.0,423.03,210.29
700,828,1143,1.0,952.45,10.0,857.2,322.65
701,383,1315,1.0,1103.54,20.0,882.83,316.56
702,1150,918,1.0,1394.92,5.0,1325.17,694.46
703,1472,732,1.0,2021.65,0.0,2021.65,1164.21
704,866,477,1.0,1424.79,0.0,1424.79,679.28
705,1336,494,2.0,1595.64,0.0,1595.64,1347.0
706,1198,1720,1.0,846.65,0.0,846.65,352.26
707,762,815,1.0,1687.7,0.0,1687.7,694.59
708,1068,1052,1.0,1697.47,0.0,1697.47,942.63
709,899,613,3.0,1856.71,0.0,1856.71,2950.38
710,1500,1503,1.0,657.41,0.0,657.41,339.82
711,69,4455,1.0,1180.53,0.0,1180.53,501.67
712,1919,1372,1.0,1633.82,15.0,1388.75,556.39
713,750,1519,2.0,341.16,0.0,341.16,317.02
714,410,585,1.0,1515.88,0.0,1515.88,844.73
715,804,140,1.0,1692.67,0.0,1692.67,644.54
716,905,523,2.0,1222.75,15.0,1039.34,974.0
717,1987,514,2.0,1733.25,5.0,1646.59,1527.24
718,1685,1014,1.0,874.25,0.0,874.25,439.0
719,1440,891,2.0,348.33,20.0,278.66,167.24
720,1145,1309,1.0,1244.27,0.0,1244.27,489.69
721,1585,1125,2.0,2133.05,15.0,1813.09,994.02
722,1086,1139,3.0,916.9,0.0,916.9,1379.4
723,91,1127,1.0,557.79,30.0,390.45,101.32
724,1337,831,1.0,2090.66,0.0,2090.66,1132.14
725,1406,225,1.0,2098.67,20.0,1678.94,465.53
726,839,645,1.0,1457.3,0.0,1457.3,555.18
727,1337,1579,1.0,1306.88,10.0,1176.19,422.13
728,1843,1638,1.0,2134.57,0.0,2134.57,1017.66
729,255,778,1.0,2051.68,0.0,2051.68,932.69
730,1507,30,1.0,1980.19,0.0,1980.19,903.36
731,42,1543,1.0,2431.15,0.0,2431.15,1301.2
732,480,889,1.0,1761.6,0.0,1761.6,787.46
733,1190,1049,2.0,1276.34,,1276.34,1046.26
734,1783,1828,1.0,1581.17,0.0,1581.17,689.37
735,1770,340,1.0,696.15,,661.34,287.08
736,1691,1790,1.0,1550.36,0.0,1550.36,654.58
737,897,461,1.0,791.98,0.0,791.98,304.68
738,1910,519,1.0,2323.37,10.0,2091.03,951.86
739,601,79,2.0,757.28,0.0,757.28,644.8
740,1745,233,2.0,1943.97,30.0,1360.78,652.38
741,1730,244,1.0,2271.24,0.0,2271.24,1172.44
742,1484,1922,1.0,1626.33,0.0,1626.33,687.24
743,1195,1998,1.0,2170.06,0.0,2170.06,1114.86
744,1386,522,1.0,2349.44,30.0,1644.61,253.49
745,1474,154,2.0,2074.64,5.0,1970.91,1456.84
746,612,1046,1.0,336.08,0.0,336.08,154.82
747,965,1516,2.0,833.31,5.0,791.64,674.42
748,536,1578,1.0,1885.25,0.0,1885.25,781.66
749,328,596,1.0,1687.16,5.0,1602.8,837.02
750,147,1681,1.0,483.82,15.0,411.25,199.07
751,1173,833,1.0,1293.05,0.0,1293.05,525.59
752,1303,1706,1.0,1167.89,0.0,1167.89,507.81
753,765,636,3.0,836.5,10.0,752.85,764.19
754,1049,590,1.0,821.24,0.0,821.24,411.69
755,6,32,1.0,861.84,0.0,861.84,386.51
756,1181,981,2.0,1503.37,0.0,1503.37,1252.1
757,281,1034,1.0,1329.16,0.0,1329.16,764.38
758,1001,1268,1.0,1652.61,0.0,1652.61,926.07
759,194,418,1.0,728.59,5.0,692.16,305.5
760,1403,1156,1.0,1534.81,0.0,1534.81,591.58
761,1992,1560,2.0,1401.43,0.0,1401.43,1204.9
762,1174,1327,1.0,964.11,0.0,964.11,489.34
763,1290,615,2.0,2190.68,10.0,1971.61,1576.74
764,379,1212,1.0,598.79,10.0,538.91,171.69
765,1981,54,1.0,912.4,10.0,821.16,259.94
766,1056,1885,1.0,2118.15,15.0,1800.43,526.84
767,174,664,1.0,1514.46,10.0,1363.01,561.7
768,968,1389,1.0,1075.19,10.0,967.67,404.57
769,1552,1073,,2198.59,10.0,1978.73,694.28
770,138,1073,1.0,2198.59,5.0,2088.66,804.21
771,788,11,1.0,1341.48,0.0,1341.48,729.91
772,1501,1435,1.0,321.47,10.0,289.32,150.84
773,355,971,1.0,2213.63,20.0,1770.9,586.68
774,1935,1743,2.0,2235.88,15.0,1900.5,1335.52
775,1797,1221,1.0,1937.81,0.0,1937.81,771.39
776,4362,489,2.0,1534.09,10.0,1380.68,1126.76
777,481,822,1.0,1877.92,0.0,1877.92,781.65
778,1397,971,1.0,2213.63,,2213.63,1029.41
779,721,1555,2.0,726.69,10.0,654.02,540.08
780,1604,1318,1.0,1288.73,0.0,1288.73,686.01
781,754,1371,1.0,1598.41,20.0,1278.73,603.31
782,576,1657,1.0,360.26,15.0,306.22,88.25
783,1774,1786,1.0,1834.29,5.0,1742.58,824.94
784,1872,1609,2.0,608.42,10.0,547.58,426.12
785,1525,812,-1.0,500.82,0.0,500.82,200.91
786,5247,1555,1.0,726.69,15.0,617.69,233.71
787,249,715,2.0,1398.23,0.0,1398.23,1210.58
788,1599,1396,1.0,1876.62,20.0,1501.3,658.76
789,813,310,1.0,1848.08,0.0,1848.08,737.76
790,1488,1584,1.0,1284.43,0.0,1284.43,586.97
791,1777,41,1.0,895.32,5.0,850.55,410.1
792,869,1772,2.0,2059.35,5.0,1956.38,1936.6
793,635,1580,1.0,1499.72,0.0,1499.72,801.67
794,835,1502,2.0,1432.08,15.0,1217.27,784.94
795,738,916,1.0,438.75,0.0,438.75,168.42
796,1693,1424,2.0,2066.58,5.0,1963.25,1665.64
797,176,2,2.0,1342.86,0.0,1342.86,1522.4
798,91,1397,1.0,917.43,0.0,917.43,377.36
799,793,1469,1.0,1942.59,5.0,1845.46,819.44
800,585,1912,1.0,781.62,15.0,664.38,211.66
801,426,1009,1.0,1922.96,0.0,1922.96,1016.18
802,1871,1674,1.0,1044.92,10.0,940.43,500.39
803,146,888,1.0,413.12,0.0,413.12,193.68
804,1440,4,1.0,2030.21,0.0,2030.21,916.85
805,235,1938,1.0,1561.52,5.0,1483.44,560.71
806,1423,889,1.0,1761.6,0.0,1761.6,787.46
807,1351,242,1.0,1622.59,0.0,1622.59,786.79
808,10,1336,,1931.33,0.0,1931.33,908.75
809,1954,834,2.0,414.91,0.0,414.91,427.08
810,1045,987,1.0,2422.13,0.0,2422.13,1110.13
811,1977,679,3.0,1253.14,0.0,1253.14,2011.47
812,141,1062,1.0,2330.96,15.0,1981.32,697.97
813,224,135,1.0,1481.94,15.0,1259.65,383.33
814,897,768,2.0,2484.55,0.0,2484.55,1908.56
815,1533,1736,2.0,481.79,0.0,481.79,392.12
816,691,1126,1.0,2208.41,0.0,2208.41,852.85
817,23,1621,1.0,1880.06,0.0,1880.06,809.61
818,1112,1922,2.0,1626.33,0.0,1626.33,1374.48
819,1350,771,2.0,1628.42,10.0,1465.58,1313.8
820,948,508,1.0,2360.54,0.0,2360.54,1061.15
821,793,1374,2.0,2202.19,0.0,2202.19,1879.64
822,496,999,1.0,2076.58,0.0,2076.58,807.22
823,1338,629,1.0,2327.64,0.0,2327.64,1094.38
824,40,1616,1.0,1274.77,,1274.77,551.94
825,519,107,1.0,769.13,0.0,769.13,330.27
826,1087,303,1.0,1130.85,0.0,1130.85,618.72
827,1343,136,2.0,1174.55,5.0,1115.82,1016.54
828,1301,225,1.0,2098.67,0.0,2098.67,885.26
829,636,192,1.0,1182.92,10.0,1064.63,491.02
830,260,1302,1.0,529.27,0.0,529.27,239.17
831,1636,38,1.0,2224.99,30.0,1557.49,433.85
832,1506,222,2.0,1403.42,0.0,1403.42,1341.1
833,451,655,3.0,1226.58,0.0,1226.58,1700.43
834,1863,1057,1.0,2105.73,0.0,2105.73,949.45
835,1381,335,1.0,411.62,5.0,391.04,165.87
836,675,1791,1.0,984.91,0.0,984.91,508.22
837,1911,587,2.0,1900.12,15.0,1615.1,1250.54
838,747,1506,1.0,557.82,10.0,502.04,160.7
839,1041,331,1.0,1236.35,5.0,1174.53,434.39
840,907,1354,1.0,1235.26,5.0,1173.5,436.27
841,1748,1048,1.0,1129.82,30.0,790.87,106.23
842,1795,1572,1.0,1012.98,0.0,1012.98,423.96
843,1647,101,1.0,1330.01,15.0,1130.51,444.68
844,1741,962,2.0,1234.46,0.0,1234.46,970.38
845,1247,1083,1.0,528.16,0.0,528.16,261.49
846,1904,1586,1.0,2110.87,10.0,1899.78,696.3
847,148,1804,1.0,670.93,0.0,670.93,336.97
848,934,378,1.0,1888.15,0.0,1888.15,774.53
849,1106,373,1.0,2159.87,0.0,2159.87,996.98
850,257,1695,1.0,325.63,5.0,309.35,131.97
851,94,710,1.0,2361.83,0.0,2361.83,1116.36
852,626,1613,2.0,1086.04,,1086.04,917.9
853,1431,1677,1.0,1342.65,0.0,1342.65,555.82
854,948,1799,1.0,1191.77,10.0,1072.59,395.76
855,350,596,2.0,1687.16,10.0,1518.44,1505.32
856,244,1284,1.0,855.46,0.0,855.46,481.04
857,42,502,1.0,2406.0,5.0,2285.7,966.37
858,971,8,1.0,2238.47,10.0,2014.62,725.21
859,1740,66,1.0,801.94,0.0,801.94,397.98
860,384,1089,1.0,711.11,15.0,604.44,255.09
861,452,218,1.0,1609.09,,1528.64,722.86
862,1691,642,1.0,1569.82,0.0,1569.82,739.91
863,566,1981,1.0,631.11,20.0,504.89,187.04
864,790,507,1.0,593.07,0.0,593.07,306.73
865,902,570,1.0,325.68,10.0,293.11,117.34
866,429,1520,1.0,317.92,0.0,317.92,181.63
867,1420,1507,2.0,874.95,0.0,874.95,841.14
868,184,1281,1.0,1740.26,0.0,1740.26,897.47
869,885,804,1.0,1232.38,0.0,1232.38,554.6
870,1409,1056,1.0,1249.89,10.0,1124.9,352.84
871,1730,1356,2.0,1315.55,0.0,1315.55,1331.36
872,426,1975,1.0,748.75,0.0,748.75,380.38
873,871,1301,1.0,1064.55,0.0,1064.55,498.87
874,342,730,2.0,582.26,0.0,582.26,556.8
875,1202,3,1.0,1918.95,0.0,1918.95,796.44
876,1288,898,1.0,1533.76,0.0,1533.76,773.06
877,255,945,2.0,383.56,0.0,383.56,325.22
878,1630,630,1.0,2179.31,10.0,1961.38,1003.47
879,689,120,1.0,705.61,0.0,705.61,364.77
880,130,720,1.0,1876.01,0.0,1876.01,894.4
881,663,1962,1.0,1306.26,10.0,1175.63,475.44
882,382,1204,1.0,2281.82,0.0,2281.82,898.64
883,838,1166,1.0,1270.3,0.0,1270.3,633.98
884,703,1481,1.0,1092.11,15.0,928.29,460.9
885,1456,478,1.0,1555.09,0.0,1555.09,702.76
886,1073,833,1.0,1293.05,15.0,1099.09,331.63
887,256,944,1.0,1045.45,0.0,1045.45,564.99
888,423,1861,1.0,1426.9,5.0,1355.56,644.3
889,856,1918,1.0,2410.53,0.0,2410.53,1386.28
890,1092,1767,2.0,622.86,5.0,591.72,613.28
891,570,231,1.0,462.63,30.0,323.84,67.19
892,1673,1534,2.0,1970.62,5.0,1872.09,1879.64
893,735,186,1.0,2390.35,15.0,2031.8,1020.58
894,1360,1470,1.0,749.06,0.0,749.06,386.18
895,6342,527,1.0,692.44,20.0,553.95,164.48
896,523,1632,1.0,2440.71,0.0,2440.71,1122.82
897,974,1666,1.0,2404.04,0.0,2404.04,936.27
898,1796,1458,1.0,1452.49,0.0,1452.49,618.5
899,603,930,1.0,1204.93,,1024.19,323.01
900,97,1954,1.0,760.17,30.0,532.12,206.32
901,483,815,2.0,1687.7,0.0,1687.7,1389.18
902,1756,279,,2002.5,0.0,2002.5,949.02
903,1472,786,1.0,2413.77,10.0,2172.39,1002.53
904,800,502,3.0,2406.0,0.0,2406.0,3260.01
905,609,1819,1.0,1279.12,0.0,1279.12,698.66
906,5160,1717,1.0,1779.38,,1779.38,878.89
907,403,686,,509.42,0.0,509.42,583.38
908,446,395,2.0,2365.37,0.0,2365.37,2050.3
909,1783,1307,1.0,816.95,0.0,816.95,321.85
910,1465,1540,1.0,869.41,0.0,869.41,405.57
911,617,1550,1.0,1024.88,5.0,973.64,366.55
912,673,850,1.0,1011.41,0.0,1011.41,431.88
913,5635,442,1.0,1888.21,0.0,1888.21,936.79
914,660,485,1.0,784.45,5.0,745.23,326.82
915,4937,875,1.0,1623.42,0.0,1623.42,648.19
916,66,845,1.0,369.63,20.0,295.7,85.63
917,512,961,2.0,2406.66,0.0,2406.66,2655.7
918,91,1857,1.0,1958.66,0.0,1958.66,1081.29
919,667,1655,1.0,499.45,,499.45,195.77
920,1632,743,1.0,904.4,,904.4,504.05
921,128,1733,1.0,536.54,0.0,536.54,223.14
922,170,681,1.0,1415.24,0.0,1415.24,728.88
923,639,253,2.0,1676.16,,1592.35,1355.06
924,587,620,1.0,1860.06,0.0,1860.06,788.08
925,358,1661,1.0,780.23,15.0,663.2,216.32
926,486,837,1.0,642.57,0.0,642.57,340.45
927,456,248,1.0,1388.92,0.0,1388.92,784.72
928,4969,1318,2.0,1288.73,15.0,1095.42,985.4
929,1359,1153,1.0,2175.51,20.0,1740.41,493.68
930,1576,469,1.0,572.57,0.0,572.57,218.28
931,1787,1313,1.0,2269.78,5.0,2156.29,1051.62
932,1599,133,2.0,2201.81,5.0,2091.72,1544.36
933,6739,1365,1.0,1997.31,20.0,1597.85,509.71
934,988,545,1.0,619.93,0.0,619.93,297.43
935,1051,1305,1.0,1489.17,0.0,1489.17,762.27
936,205,429,1.0,2316.01,30.0,1621.21,619.46
937,1149,784,1.0,1052.71,5.0,1000.07,484.79
938,57,641,1.0,1173.3,0.0,1173.3,514.23
939,229,971,1.0,2213.63,5.0,2102.95,918.73
940,1929,652,3.0,2054.83,10.0,1849.35,2556.09
941,766,1887,1.0,2002.53,0.0,2002.53,1040.15
942,217,417,1.0,527.95,10.0,475.16,241.83
943,1249,1377,2.0,1365.5,30.0,955.85,638.0
944,835,36,2.0,467.38,5.0,444.01,403.0
945,1283,1651,1.0,772.92,10.0,695.63,330.5
946,201,1345,3.0,1834.78,0.0,1834.78,2560.35
947,842,1115,1.0,2294.4,0.0,2294.4,1070.64
948,249,643,1.0,724.44,0.0,724.44,292.67
949,1316,1371,1.0,1598.41,0.0,1598.41,922.99
950,651,1066,1.0,1472.48,20.0,1177.98,373.67
951,1297,1096,1.0,2481.99,0.0,2481.99,1041.44
952,1299,1400,1.0,1653.82,0.0,1653.82,666.32
953,2,1791,1.0,984.91,10.0,886.42,409.73
954,1928,1903,1.0,851.79,0.0,851.79,450.8
955,1910,110,2.0,1180.86,,1180.86,941.06
956,879,968,2.0,668.74,5.0,635.3,500.76
957,322,1767,1.0,622.86,5.0,591.72,306.64
958,1421,1045,1.0,1195.35,5.0,1135.58,408.03
959,1941,307,-1.0,447.67,0.0,447.67,207.71
960,233,815,1.0,1687.7,5.0,1603.32,610.21
961,814,296,,1983.42,20.0,1586.74,642.22
962,1827,561,1.0,1450.26,0.0,1450.26,595.64
963,161,749,1.0,2009.8,0.0,2009.8,907.37
964,1570,410,1.0,2300.21,0.0,2300.21,1043.1
965,733,521,2.0,883.58,10.0,795.22,769.34
966,266,609,1.0,2170.12,0.0,2170.12,976.83
967,1425,1211,1.0,1996.79,0.0,1996.79,1063.78
968,117,381,1.0,1515.47,0.0,1515.47,768.31
969,100,1270,1.0,2163.47,0.0,2163.47,846.67
970,861,344,3.0,2293.08,0.0,2293.08,3045.39
971,429,505,2.0,1234.8,30.0,864.36,384.12
972,927,1775,1.0,2077.34,0.0,2077.34,1145.54
973,1860,1170,2.0,1116.69,20.0,893.35,439.56
974,1945,1381,2.0,387.09,0.0,387.09,363.58
975,90,1955,1.0,819.5,0.0,819.5,350.01
976,138,1314,1.0,1604.32,15.0,1363.67,621.95
977,470,540,1.0,1804.53,0.0,1804.53,1009.8
